estimated_prefill_fraction,tenant_count,turn_index,tenant_id,history_limit_tokens,ttft_ms,blocking_ms,estimated_prefill_ms,estimated_remaining_ttft_ms,input_tokens,prefix_hit_tokens,computation_tokens
0.5,32,6,2,24576,73182.2188,51287.4218,10947.398500000003,10947.398500000003,11476.0,9344.0,2132.0
0.5,32,6,15,24576,68434.6817,23880.7976,22276.942049999998,22276.942049999998,11168.0,8960.0,2208.0
0.5,32,6,4,24576,51721.173,0.2994,25860.4368,25860.4368,11309.0,8992.0,2317.0
0.5,32,6,14,24576,68467.9024,57.6601,34205.121150000006,34205.121150000006,11167.0,8960.0,2207.0
0.5,32,6,32,12288,73213.7097,23880.6816,24666.514050000005,24666.514050000005,3402.0,80.0,3322.0
0.5,32,6,25,12288,24318.5044,0.369,12159.067700000001,12159.067700000001,3387.0,2704.0,683.0
0.5,32,6,26,12288,68379.2172,23880.7314,22249.242899999997,22249.242899999997,3389.0,2704.0,685.0
0.5,32,6,22,12288,68375.7739,23880.7151,22247.5294,22247.5294,3389.0,48.0,3341.0
0.5,32,6,5,24576,51613.7384,57.695,25778.0217,25778.0217,11439.0,9168.0,2271.0
0.5,32,6,24,12288,68432.9503,23880.781,22276.084649999997,22276.084649999997,3389.0,832.0,2557.0
0.5,32,6,28,12288,24457.0845,0.5128,12228.28585,12228.28585,3798.0,3280.0,518.0
0.5,32,6,31,12288,622.5029,0.0208,311.24105,311.24105,3402.0,2736.0,666.0
0.5,32,6,19,12288,24394.2708,0.4193,12196.925749999999,12196.925749999999,3386.0,2704.0,682.0
0.5,32,6,30,12288,51653.8913,57.7278,25798.08175,25798.08175,3404.0,2736.0,668.0
0.5,32,7,1,24576,274697.5584,234828.0834,19934.73749999999,19934.73749999999,13361.0,0.0,13361.0
0.5,32,7,12,24576,37486.0009,0.4729,18742.764,18742.764,13310.0,11168.0,2142.0
0.5,32,7,17,12288,7549.5751,0.007,3774.78405,3774.78405,4015.0,48.0,3967.0
0.5,32,7,22,12288,37546.8824,0.5348,18773.1738,18773.1738,4016.0,3376.0,640.0
0.5,32,7,24,12288,37544.2066,0.5096,18771.8485,18771.8485,4016.0,3376.0,640.0
0.5,32,7,30,12288,7567.909,0.0141,3783.9474499999997,3783.9474499999997,4131.0,3392.0,739.0
0.5,32,7,18,12288,7566.1211,0.0242,3783.0484500000002,3783.0484500000002,4015.0,3392.0,623.0
0.5,32,7,29,12288,37481.2056,0.4502,18740.3777,18740.3777,4130.0,3392.0,738.0
0.5,32,7,21,12288,37540.3588,0.4903,18769.934250000002,18769.934250000002,4016.0,3376.0,640.0
0.5,32,7,25,12288,48804.9482,2704.25,23050.3491,23050.3491,4014.0,48.0,3966.0
0.5,32,7,20,12288,48820.4827,0.3319,24410.0754,24410.0754,4015.0,48.0,3967.0
0.5,32,7,26,12288,67537.2117,32706.534,17415.33885,17415.33885,4016.0,48.0,3968.0
0.5,32,7,31,12288,67535.104,32706.5157,17414.29415,17414.29415,4128.0,48.0,4080.0
0.5,32,7,23,12288,67561.354,2704.2172,32428.568400000004,32428.568400000004,4015.0,48.0,3967.0
0.5,32,7,19,12288,48806.3457,2704.2336,23051.05605,23051.05605,4013.0,48.0,3965.0
0.5,32,7,27,12288,80655.6999,32706.4661,23974.6169,23974.6169,4499.0,0.0,4499.0
0.5,32,7,32,12288,80626.1943,44179.2687,18223.4628,18223.4628,4129.0,48.0,4081.0
0.5,32,7,28,12288,271553.1822,234828.1061,18362.53804999999,18362.53804999999,4319.0,0.0,4319.0
0.5,32,7,16,24576,4902.2617,0.0328,2451.11445,2451.11445,13232.0,11056.0,2176.0
0.5,32,7,5,24576,37392.756,0.3684,18696.1938,18696.1938,13508.0,11440.0,2068.0
0.5,32,7,8,24576,37473.4778,0.4298,18736.524,18736.524,13310.0,11168.0,2142.0
0.5,32,7,11,24576,37440.5015,0.3878,18720.05685,18720.05685,13308.0,11152.0,2156.0
0.5,32,7,3,24576,101823.1232,44179.252,28821.9356,28821.9356,13635.0,240.0,13395.0
0.5,32,7,9,24576,37435.1795,0.4052,18717.38715,18717.38715,13306.0,11152.0,2154.0
0.5,32,7,2,24576,37386.1067,0.3485,18692.8791,18692.8791,13657.0,11472.0,2185.0
0.5,32,7,14,24576,121413.088,76174.5148,22619.2866,22619.2866,13308.0,6704.0,6604.0
0.5,32,7,10,24576,80648.2803,44179.2853,18234.497499999998,18234.497499999998,13307.0,11168.0,2139.0
0.5,32,7,15,24576,67554.2777,32706.5535,17423.862100000002,17423.862100000002,13309.0,11168.0,2141.0
0.5,32,7,7,24576,67487.6017,32706.499,17390.55135,17390.55135,13309.0,11168.0,2141.0
0.5,32,7,4,24576,48821.545,2704.2694,23058.6378,23058.6378,13639.0,11312.0,2327.0
0.5,32,7,13,24576,121419.0948,62965.8092,29226.6428,29226.6428,13309.0,48.0,13261.0
0.5,32,7,6,24576,67484.2328,32706.4825,17388.87515,17388.87515,13595.0,11344.0,2251.0
0.5,32,8,9,24576,711241.0099,680881.3573,15179.826299999957,15179.826299999957,15597.0,48.0,15549.0
0.5,32,8,15,24576,25412.2386,0.5612,12705.8387,12705.8387,15600.0,13296.0,2304.0
0.5,32,8,29,12288,8380.7437,0.0093,4190.367200000001,4190.367200000001,4789.0,48.0,4741.0
0.5,32,8,30,12288,77989.6423,19392.8268,29298.407750000006,29298.407750000006,4790.0,48.0,4742.0
0.5,32,8,19,12288,25329.9904,0.4913,12664.749549999999,12664.749549999999,4607.0,48.0,4559.0
0.5,32,8,23,12288,25347.5917,0.5108,12673.54045,12673.54045,4609.0,48.0,4561.0
0.5,32,8,18,12288,90935.8508,19392.7917,35771.52955,35771.52955,4609.0,48.0,4561.0
0.5,32,8,27,12288,51390.3847,0.473,25694.955850000002,25694.955850000002,5029.0,0.0,5029.0
0.5,32,8,26,12288,131094.478,85139.6018,22977.4381,22977.4381,4610.0,48.0,4562.0
0.5,32,8,28,12288,90876.4939,45451.6928,22712.400550000002,22712.400550000002,4856.0,0.0,4856.0
0.5,32,8,21,12288,90836.5206,45451.6573,22692.431650000002,22692.431650000002,4609.0,48.0,4561.0
0.5,32,8,17,12288,131141.7206,72140.9158,29500.4024,29500.4024,4609.0,48.0,4561.0
0.5,32,8,24,12288,131074.5795,85139.5639,22967.5078,22967.5078,4610.0,48.0,4562.0
0.5,32,8,20,12288,145376.7805,112605.8086,16385.485949999995,16385.485949999995,4609.0,48.0,4561.0
0.5,32,8,31,12288,341855.9351,308048.0566,16903.939249999996,16903.939249999996,4788.0,48.0,4740.0
0.5,32,8,22,12288,341858.5234,307802.7698,17027.8768,17027.8768,4610.0,48.0,4562.0
0.5,32,8,32,12288,290374.5051,259587.5274,15393.488850000009,15393.488850000009,4789.0,48.0,4741.0
0.5,32,8,14,24576,6079.3406,0.0265,3039.6570500000003,3039.6570500000003,15599.0,13296.0,2303.0
0.5,32,8,25,12288,145415.4719,85139.546,30137.96295,30137.96295,4608.0,48.0,4560.0
0.5,32,8,6,24576,118254.4451,72140.933,23056.756049999996,23056.756049999996,15731.0,13584.0,2147.0
0.5,32,8,13,24576,90871.7216,45451.6751,22710.023250000002,22710.023250000002,15601.0,13296.0,2305.0
0.5,32,8,10,24576,131085.7052,85139.5839,22973.06065,22973.06065,15599.0,13296.0,2303.0
0.5,32,8,11,24576,77985.0339,19392.8473,29296.093299999997,29296.093299999997,15600.0,13296.0,2304.0
0.5,32,8,2,24576,77940.2458,19392.8089,29273.71845,29273.71845,15728.0,13664.0,2064.0
0.5,32,8,8,24576,25351.4368,0.5309,12675.452949999999,12675.452949999999,15602.0,13296.0,2306.0
0.5,32,8,16,24576,51344.0128,2355.0063,24494.503249999998,24494.503249999998,15362.0,5680.0,9682.0
0.5,32,8,1,24576,145371.9383,112605.7908,16383.073750000003,16383.073750000003,15898.0,13360.0,2538.0
0.5,32,8,7,24576,313229.3646,284893.7306,14167.81699999998,14167.81699999998,15601.0,48.0,15553.0
0.5,32,8,4,24576,287729.716,112605.7735,87561.97125,87561.97125,15975.0,240.0,15735.0
0.5,32,8,5,24576,118298.7492,45451.6393,36423.554950000005,36423.554950000005,15661.0,0.0,15661.0
0.5,32,8,3,24576,337295.6723,284893.7131,26200.97959999999,26200.97959999999,15972.0,240.0,15732.0
0.5,32,8,12,24576,78018.6506,2354.9881,37831.831249999996,37831.831249999996,15601.0,5664.0,9937.0
0.5,32,9,5,24576,919063.554,829487.9883,44787.78285000002,44787.78285000002,17953.0,0.0,17953.0
0.5,32,9,19,12288,921855.7728,887538.5188,17158.627000000037,17158.627000000037,5429.0,48.0,5381.0
0.5,32,9,22,12288,48203.8794,0.5473,24101.66605,24101.66605,5432.0,48.0,5384.0
0.5,32,9,24,12288,48176.8773,2986.453,22595.21215,22595.21215,5432.0,48.0,5384.0
0.5,32,9,17,12288,48181.5829,2986.4727,22597.5551,22597.5551,5431.0,48.0,5383.0
0.5,32,9,20,12288,138964.4813,72572.7346,33195.87335000001,33195.87335000001,5431.0,48.0,5383.0
0.5,32,9,21,12288,123457.0115,45159.1002,39148.955649999996,39148.955649999996,5431.0,48.0,5383.0
0.5,32,9,25,12288,203468.6261,163715.5036,19876.56125,19876.56125,5430.0,48.0,5382.0
0.5,32,9,31,12288,190259.972,120555.7296,34852.1212,34852.1212,5410.0,48.0,5362.0
0.5,32,9,27,12288,212991.585,187566.9378,12712.323599999989,12712.323599999989,5568.0,0.0,5568.0
0.5,32,9,26,12288,203460.9672,163715.4855,19872.740850000002,19872.740850000002,5432.0,48.0,5384.0
0.5,32,9,9,24576,48194.2331,2986.4926,22603.87025,22603.87025,17790.0,15584.0,2206.0
0.5,32,9,15,24576,33520.7938,0.5736,16760.110099999998,16760.110099999998,17793.0,4464.0,13329.0
0.5,32,9,18,12288,212937.068,187566.9203,12685.07385,12685.07385,5431.0,48.0,5383.0
0.5,32,9,32,12288,138913.9715,101217.6569,18848.157300000006,18848.157300000006,5411.0,48.0,5363.0
0.5,32,9,28,12288,212989.2603,163715.4642,24636.898050000003,24636.898050000003,5458.0,0.0,5458.0
0.5,32,9,12,24576,104159.2953,45159.1187,29500.0883,29500.0883,17793.0,3152.0,14641.0
0.5,32,9,23,12288,123405.1903,72572.771,25416.209650000004,25416.209650000004,5431.0,48.0,5383.0
0.5,32,9,4,24576,123393.8641,72572.7527,25410.555700000004,25410.555700000004,18033.0,15968.0,2065.0
0.5,32,9,7,24576,123448.7251,72572.79,25437.96755,25437.96755,17794.0,15600.0,2194.0
0.5,32,9,8,24576,104170.8184,2986.4333,50592.19255,50592.19255,17795.0,48.0,17747.0
0.5,32,9,10,24576,138957.1488,101217.6856,18869.7316,18869.7316,17792.0,15600.0,2192.0
0.5,32,9,16,24576,203489.5072,136166.5826,33661.4623,33661.4623,17720.0,48.0,17672.0
0.5,32,9,6,24576,411571.4849,200797.4209,105387.03199999999,105387.03199999999,17808.0,832.0,16976.0
0.5,32,9,2,24576,242082.845,187566.9025,27257.971250000002,27257.971250000002,18007.0,0.0,18007.0
0.5,32,9,14,24576,492298.8448,438850.9648,26723.940000000002,26723.940000000002,17792.0,48.0,17744.0
0.5,32,9,1,24576,889949.4395,829284.902,30332.26874999999,30332.26874999999,18032.0,0.0,18032.0
0.5,32,9,3,24576,500630.015,439058.3227,30785.846149999998,30785.846149999998,18030.0,240.0,17790.0
0.5,32,9,30,12288,3153.9165,0.0362,1576.94015,1576.94015,5412.0,0.0,5412.0
0.5,32,9,13,24576,441374.931,409279.4399,16047.745549999992,16047.745549999992,17794.0,48.0,17746.0
0.5,32,9,29,12288,6074.6782,0.0099,3037.33415,3037.33415,5411.0,48.0,5363.0
0.5,32,9,11,24576,166456.4395,101217.6388,32619.400350000004,32619.400350000004,17793.0,48.0,17745.0
0.5,32,10,12,24576,911132.6921,826226.094,42453.29904999997,42453.29904999997,19929.0,48.0,19881.0
0.5,32,10,30,12288,952743.1142,908028.3976,22357.358299999963,22357.358299999963,6065.0,48.0,6017.0
0.5,32,10,24,12288,23810.4913,0.5459,11904.9727,11904.9727,6103.0,48.0,6055.0
0.5,32,10,25,12288,23721.2137,0.4826,11860.36555,11860.36555,6101.0,48.0,6053.0
0.5,32,10,27,12288,88701.4626,35525.3239,26588.069349999998,26588.069349999998,6099.0,0.0,6099.0
0.5,32,10,21,12288,39210.477,40.7892,19584.8439,19584.8439,6103.0,48.0,6055.0
0.5,32,10,22,12288,88705.466,19945.592,34379.937,34379.937,6104.0,48.0,6056.0
0.5,32,10,20,12288,142256.967,85091.9101,28582.528450000005,28582.528450000005,6103.0,48.0,6055.0
0.5,32,10,17,12288,88648.2329,35525.3066,26561.46315,26561.46315,6103.0,48.0,6055.0
0.5,32,10,18,12288,152883.548,85091.8929,33895.82755,33895.82755,6102.0,48.0,6054.0
0.5,32,10,19,12288,23802.8299,0.5215,11901.1542,11901.1542,6101.0,5424.0,677.0
0.5,32,10,1,24576,23721.4307,0.502,11860.46435,11860.46435,20159.0,18032.0,2127.0
0.5,32,10,4,24576,71024.0012,40.754,35491.6236,35491.6236,20095.0,5168.0,14927.0
0.5,32,10,31,12288,152879.8127,112589.2731,20145.269800000002,20145.269800000002,6062.0,48.0,6014.0
0.5,32,10,26,12288,39164.4819,40.7716,19561.85515,19561.85515,6104.0,48.0,6056.0
0.5,32,10,16,24576,116068.6105,35525.2725,40271.668999999994,40271.668999999994,19928.0,17712.0,2216.0
0.5,32,10,15,24576,142252.1197,67393.4261,37429.34680000001,37429.34680000001,19929.0,48.0,19881.0
0.5,32,10,7,24576,39216.1843,0.4649,19607.8597,19607.8597,19930.0,17152.0,2778.0
0.5,32,10,3,24576,116069.1521,67393.443,24337.854550000004,24337.854550000004,20092.0,18016.0,2076.0
0.5,32,10,9,24576,207231.2511,112589.2384,47321.006349999996,47321.006349999996,19925.0,48.0,19877.0
0.5,32,10,23,12288,952740.9221,908028.3811,22356.270499999984,22356.270499999984,6103.0,48.0,6055.0
0.5,32,10,11,24576,496838.0571,402663.9916,47087.032749999984,47087.032749999984,19928.0,48.0,19880.0
0.5,32,10,5,24576,440178.3503,341757.5209,49210.414699999994,49210.414699999994,20056.0,0.0,20056.0
0.5,32,10,10,24576,224862.6119,149498.5816,37682.01514999999,37682.01514999999,19928.0,48.0,19880.0
0.5,32,10,13,24576,405910.7374,341534.2706,32188.233399999997,32188.233399999997,19929.0,48.0,19881.0
0.5,32,10,14,24576,881878.2386,437237.5176,222320.3605,222320.3605,19927.0,48.0,19879.0
0.5,32,10,8,24576,942402.7409,851373.1405,45514.8002,45514.8002,19931.0,48.0,19883.0
0.5,32,10,29,12288,952756.5063,878766.5965,36994.95490000001,36994.95490000001,6064.0,0.0,6064.0
0.5,32,10,2,24576,986960.7815,908028.3639,39466.20880000002,39466.20880000002,20117.0,832.0,19285.0
0.5,32,10,6,24576,88641.7201,35525.2894,26558.215350000002,26558.215350000002,19946.0,17808.0,2138.0
0.5,32,10,32,12288,3900.3618,0.0295,1950.16615,1950.16615,6064.0,0.0,6064.0
0.5,32,10,28,12288,152832.6886,112589.2552,20121.716699999997,20121.716699999997,6073.0,0.0,6073.0
0.5,16,1,6,24576,391.6327,0.0891,195.7718,195.7718,840.0,832.0,8.0
0.5,16,1,12,12288,407.7531,0.0552,203.84895,203.84895,50.0,0.0,50.0
0.5,16,1,9,12288,386.5409,0.0701,193.2354,193.2354,50.0,48.0,2.0
0.5,16,1,5,24576,400.4071,0.0315,200.1878,200.1878,69.0,0.0,69.0
0.5,16,1,7,24576,388.7814,0.0167,194.38235,194.38235,50.0,48.0,2.0
0.5,16,1,11,12288,383.0211,0.0523,191.4844,191.4844,50.0,48.0,2.0
0.5,16,1,8,24576,383.7442,0.1092,191.8175,191.8175,50.0,48.0,2.0
0.5,16,1,1,24576,368.0543,0.0132,184.02055000000001,184.02055000000001,636.0,0.0,636.0
0.5,16,1,13,12288,391.4797,0.0193,195.7302,195.7302,50.0,48.0,2.0
0.5,16,1,4,24576,424.8218,0.0386,212.3916,212.3916,243.0,0.0,243.0
0.5,16,1,3,24576,388.7113,0.0343,194.3385,194.3385,243.0,240.0,3.0
0.5,16,1,10,12288,397.9168,0.0254,198.94570000000002,198.94570000000002,50.0,48.0,2.0
0.5,16,1,15,12288,405.207,0.0461,202.58044999999998,202.58044999999998,49.0,48.0,1.0
0.5,16,1,16,12288,379.1529,0.1345,189.5092,189.5092,47.0,0.0,47.0
0.5,16,1,14,12288,366.3851,0.0072,183.18895,183.18895,50.0,48.0,2.0
0.5,16,1,2,24576,310.0399,0.0338,155.00305,155.00305,840.0,0.0,840.0
0.5,16,2,6,24576,6904.7782,0.0095,3452.38435,3452.38435,2921.0,832.0,2089.0
0.5,16,2,2,24576,6568.7645,0.0196,3284.3724500000003,3284.3724500000003,2946.0,832.0,2114.0
0.5,16,2,16,12288,1711.4078,0.015,855.6963999999999,855.6963999999999,613.0,32.0,581.0
0.5,16,2,13,12288,6609.3432,0.0914,3304.6259,3304.6259,704.0,48.0,656.0
0.5,16,2,5,24576,1713.0472,0.0251,856.51105,856.51105,2367.0,64.0,2303.0
0.5,16,2,4,24576,1708.9985,0.0077,854.4953999999999,854.4953999999999,2543.0,240.0,2303.0
0.5,16,2,3,24576,6606.4485,0.1018,3303.17335,3303.17335,2549.0,240.0,2309.0
0.5,16,2,1,24576,6572.6675,0.0303,3286.3185999999996,3286.3185999999996,2732.0,624.0,2108.0
0.5,16,2,7,24576,6578.6019,0.0403,3289.2808,3289.2808,2240.0,48.0,2192.0
0.5,16,2,8,24576,6612.5163,0.1281,3306.1941,3306.1941,2240.0,48.0,2192.0
0.5,16,2,12,12288,6584.2684,0.0601,3292.10415,3292.10415,704.0,64.0,640.0
0.5,16,2,15,12288,6597.8185,0.0705,3298.8740000000003,3298.8740000000003,703.0,48.0,655.0
0.5,16,2,10,12288,6601.2388,0.113,3300.5629,3300.5629,704.0,48.0,656.0
0.5,16,2,14,12288,6576.6551,0.0501,3288.3025,3288.3025,704.0,48.0,656.0
0.5,16,2,9,12288,239.2808,0.0319,119.62445,119.62445,704.0,48.0,656.0
0.5,16,2,11,12288,6598.774,0.0812,3299.3464000000004,3299.3464000000004,704.0,48.0,656.0
0.5,16,3,2,24576,1821.2737,0.0459,910.6139,910.6139,5028.0,2944.0,2084.0
0.5,16,3,5,24576,14660.0048,0.144,7329.9304,7329.9304,4543.0,2352.0,2191.0
0.5,16,3,13,12288,7271.9543,0.011,3635.97165,3635.97165,1481.0,704.0,777.0
0.5,16,3,12,12288,14621.3806,0.0513,7310.664650000001,7310.664650000001,1482.0,704.0,778.0
0.5,16,3,15,12288,14661.466,0.1695,7330.64825,7330.64825,1481.0,688.0,793.0
0.5,16,3,1,24576,14619.6979,0.0173,7309.8403,7309.8403,4868.0,2720.0,2148.0
0.5,16,3,6,24576,7295.9989,0.0451,3647.9768999999997,3647.9768999999997,5101.0,2912.0,2189.0
0.5,16,3,14,12288,7292.4173,0.0342,3646.19155,3646.19155,1482.0,704.0,778.0
0.5,16,3,10,12288,14650.2798,0.104,7325.0879,7325.0879,1482.0,704.0,778.0
0.5,16,3,3,24576,14624.3618,0.0343,7312.163750000001,7312.163750000001,4866.0,2544.0,2322.0
0.5,16,3,8,24576,14653.3841,0.124,7326.63005,7326.63005,4554.0,2240.0,2314.0
0.5,16,3,4,24576,7309.4836,0.0566,3654.7135,3654.7135,4860.0,2544.0,2316.0
0.5,16,3,9,12288,14627.9778,0.0688,7313.954500000001,7313.954500000001,1482.0,704.0,778.0
0.5,16,3,7,24576,7319.3914,0.0716,3659.6599,3659.6599,4554.0,2240.0,2314.0
0.5,16,3,16,12288,14645.9805,0.0864,7322.94705,7322.94705,1269.0,608.0,661.0
0.5,16,3,11,12288,7273.2824,0.0222,3636.6301,3636.6301,1480.0,704.0,776.0
0.5,16,4,3,24576,20148.3999,0.2236,10074.08815,10074.08815,6926.0,4864.0,2062.0
0.5,16,4,9,12288,5676.8781,0.0413,2838.4184,2838.4184,2233.0,1472.0,761.0
0.5,16,4,11,12288,20110.123,0.1582,10054.982399999999,10054.982399999999,2230.0,1472.0,758.0
0.5,16,4,16,12288,20125.7102,0.1972,10062.756500000001,10062.756500000001,2004.0,1264.0,740.0
0.5,16,4,13,12288,20038.1859,0.0503,10019.0678,10019.0678,2232.0,1472.0,760.0
0.5,16,4,2,24576,5636.6277,0.01,2818.30885,2818.30885,7274.0,5024.0,2250.0
0.5,16,4,5,24576,20056.9246,0.0678,10028.428399999999,10028.428399999999,6951.0,4528.0,2423.0
0.5,16,4,7,24576,20086.242,0.1211,10043.060449999999,10043.060449999999,6841.0,4544.0,2297.0
0.5,16,4,6,24576,2548.9092,0.0238,1274.4427,1274.4427,7181.0,5088.0,2093.0
0.5,16,4,8,24576,21669.5251,0.0159,10834.7546,10834.7546,6841.0,4544.0,2297.0
0.5,16,4,15,12288,20114.3731,0.1392,10057.11695,10057.11695,2232.0,1472.0,760.0
0.5,16,4,1,24576,20122.0328,0.1765,10060.92815,10060.92815,6952.0,4864.0,2088.0
0.5,16,4,4,24576,20037.3157,0.0332,10018.641249999999,10018.641249999999,6920.0,4848.0,2072.0
0.5,16,4,12,12288,20088.1027,0.1018,10044.00045,10044.00045,2233.0,1472.0,761.0
0.5,16,4,10,12288,20064.6936,0.0846,10032.3045,10032.3045,2233.0,1472.0,761.0
0.5,16,4,14,12288,5675.4184,0.0223,2837.69805,2837.69805,2233.0,1472.0,761.0
0.5,16,5,5,24576,22979.2227,0.1547,11489.534,11489.534,9174.0,6944.0,2230.0
0.5,16,5,16,12288,27079.7144,601.0334,13239.3405,13239.3405,2710.0,2000.0,710.0
0.5,16,5,9,12288,27063.4834,600.9998,13231.2418,13231.2418,2831.0,2224.0,607.0
0.5,16,5,15,12288,23012.1325,0.1906,11505.970949999999,11505.970949999999,2830.0,2224.0,606.0
0.5,16,5,8,24576,22915.4741,0.0835,11457.6953,11457.6953,8975.0,6832.0,2143.0
0.5,16,5,6,24576,23008.2447,0.1722,11504.03625,11504.03625,9242.0,7168.0,2074.0
0.5,16,5,3,24576,23049.5109,0.2359,11524.6375,11524.6375,8994.0,6912.0,2082.0
0.5,16,5,4,24576,27074.4609,601.0167,13236.722099999999,13236.722099999999,8988.0,6912.0,2076.0
0.5,16,5,7,24576,27094.343,0.0669,13547.13805,13547.13805,8975.0,6832.0,2143.0
0.5,16,5,2,24576,23042.4265,0.2118,11521.10735,11521.10735,9351.0,7264.0,2087.0
0.5,16,5,10,12288,1100.9498,0.0075,550.4711500000001,550.4711500000001,2831.0,2224.0,607.0
0.5,16,5,12,12288,1101.9583,0.0179,550.9702,550.9702,2830.0,2224.0,606.0
0.5,16,5,11,12288,517.8098,0.0347,258.88755,258.88755,2828.0,2224.0,604.0
0.5,16,5,1,24576,22972.6814,0.1377,11486.271850000001,11486.271850000001,9048.0,6944.0,2104.0
0.5,16,5,14,12288,22963.6869,0.1201,11481.7834,11481.7834,2831.0,2224.0,607.0
0.5,16,5,13,12288,22960.2975,0.101,11480.098250000001,11480.098250000001,2829.0,2224.0,605.0
0.5,16,6,6,24576,26595.5721,0.1897,13297.691200000001,13297.691200000001,11349.0,9232.0,2117.0
0.5,16,6,9,12288,26599.1773,0.1721,13299.5026,13299.5026,3488.0,2816.0,672.0
0.5,16,6,12,12288,26562.2677,0.1373,13281.065200000001,13281.065200000001,3488.0,2816.0,672.0
0.5,16,6,13,12288,35506.7815,0.0843,17753.348599999998,17753.348599999998,3487.0,2816.0,671.0
0.5,16,6,15,12288,26672.3934,0.315,13336.039200000001,13336.039200000001,3488.0,2816.0,672.0
0.5,16,6,16,12288,35470.7985,45.694,17712.552249999997,17712.552249999997,3389.0,2704.0,685.0
0.5,16,6,3,24576,26668.4502,0.2899,13334.08015,13334.08015,11311.0,8992.0,2319.0
0.5,16,6,14,12288,35460.1052,45.6601,17707.22255,17707.22255,3489.0,2816.0,673.0
0.5,16,6,1,24576,35469.4443,45.6772,17711.883550000002,17711.883550000002,11198.0,9040.0,2158.0
0.5,16,6,4,24576,26537.8165,0.1197,13268.8484,13268.8484,11305.0,8976.0,2329.0
0.5,16,6,7,24576,26628.4204,0.2427,13314.08885,13314.08885,11169.0,8960.0,2209.0
0.5,16,6,5,24576,26622.503,0.2106,13311.146200000001,13311.146200000001,11440.0,9168.0,2272.0
0.5,16,6,2,24576,35505.0352,45.7106,17729.6623,17729.6623,11476.0,9344.0,2132.0
0.5,16,6,8,24576,26556.1086,0.1547,13277.97695,13277.97695,11168.0,8960.0,2208.0
0.5,16,6,11,12288,26533.7158,0.1017,13266.807050000001,13266.807050000001,3486.0,2816.0,670.0
0.5,16,6,10,12288,621.9483,0.0393,310.9545,310.9545,3489.0,2816.0,673.0
0.5,16,7,3,24576,31640.3141,0.2516,15820.03125,15820.03125,13642.0,11312.0,2330.0
0.5,16,7,15,12288,31517.6368,0.1378,15758.7495,15758.7495,4092.0,3488.0,604.0
0.5,16,7,4,24576,42085.0573,49.4013,21017.828,21017.828,13636.0,11296.0,2340.0
0.5,16,7,16,12288,42035.8159,49.3843,20993.2158,20993.2158,4015.0,3376.0,639.0
0.5,16,7,5,24576,31584.7114,0.2142,15792.2486,15792.2486,13510.0,11440.0,2070.0
0.5,16,7,14,12288,31477.8505,0.0842,15738.88315,15738.88315,4094.0,3488.0,606.0
0.5,16,7,10,12288,42091.8349,0.0666,21045.88415,21045.88415,4094.0,3488.0,606.0
0.5,16,7,8,24576,31523.206,0.155,15761.5255,15761.5255,13309.0,11168.0,2141.0
0.5,16,7,7,24576,31645.7883,0.2321,15822.7781,15822.7781,13310.0,11168.0,2142.0
0.5,16,7,2,24576,31473.0151,0.1014,15736.45685,15736.45685,13657.0,11472.0,2185.0
0.5,16,7,1,24576,42023.5101,49.3675,20987.0713,20987.0713,13361.0,11200.0,2161.0
0.5,16,7,6,24576,31527.4295,0.1724,15763.62855,15763.62855,13595.0,11344.0,2251.0
0.5,16,7,12,12288,31702.7747,0.2768,15851.248950000001,15851.248950000001,4093.0,3488.0,605.0
0.5,16,7,13,12288,655.6047,0.0271,327.7888,327.7888,4092.0,3472.0,620.0
0.5,16,7,9,12288,31581.1015,0.1904,15790.45555,15790.45555,4093.0,3488.0,605.0
0.5,16,7,11,12288,31517.0565,0.1202,15758.468149999999,15758.468149999999,4091.0,3472.0,619.0
0.5,16,8,2,24576,45276.334,0.1191,22638.10745,22638.10745,15730.0,13648.0,2082.0
0.5,16,8,11,12288,867.8377,0.0259,433.90590000000003,433.90590000000003,4847.0,4080.0,767.0
0.5,16,8,15,12288,7464.3429,0.0068,3732.1680499999998,3732.1680499999998,4848.0,4080.0,768.0
0.5,16,8,16,12288,45396.8504,0.2087,22698.32085,22698.32085,4609.0,4000.0,609.0
0.5,16,8,13,12288,45317.4,0.1533,22658.62335,22658.62335,4848.0,4080.0,768.0
0.5,16,8,9,12288,45208.436,0.1004,22604.1678,22604.1678,4849.0,4080.0,769.0
0.5,16,8,1,24576,45388.695,0.1881,22694.25345,22694.25345,15898.0,13360.0,2538.0
