exp_label,turn_index,tenant_id,group_label,blocking_ms,input_tokens,prefix_hit_tokens,computation_tokens,prefill_ms,first_token_ts,queued_ts,scheduled_ts,batch_size_filtered,batch_total_computation_tokens,batch_total_input_tokens,batch_estimated_prefill_rounds_ratio,batch_first_token_spread_ms,time_from_batch_first_token_ms
exp2,3,5,Group1,0.465,4543.0,2352.0,2191.0,10410.87735403562,277331.228951251,277320.817608865,277320.818073897,19,33310.0,69694.0,4.066162109375,28020.317277987488,10411.587743030395
exp2,3,3,Group1,0.3778,4866.0,2544.0,2322.0,21372.747065033764,277342.190820962,277320.817696103,277320.818073897,19,33310.0,69694.0,4.066162109375,28020.317277987488,21373.45745402854
exp2,3,4,Group1,0.4308,4865.0,2544.0,2321.0,10410.87735403562,277331.228951251,277320.817643096,277320.818073897,19,33310.0,69694.0,4.066162109375,28020.317277987488,10411.587743030395
exp2,3,15,Group1,0.4479,4550.0,2224.0,2326.0,10410.87735403562,277331.228951251,277320.817626017,277320.818073897,19,33310.0,69694.0,4.066162109375,28020.317277987488,10411.587743030395
exp2,3,12,Group1,33.9981,4554.0,2240.0,2314.0,21339.109281019773,277342.190820962,277320.817713582,277320.851711681,19,33310.0,69694.0,4.066162109375,28020.317277987488,21373.45745402854
exp2,4,4,Group1,43.8573,6924.0,4864.0,2060.0,26209.756013005972,277673.378393047,277647.124779738,277647.168637034,31,46222.0,142510.0,5.642333984375,42662.81829198124,26253.981430025306
exp2,4,28,Group2,0.0126,2725.0,2192.0,533.0,26209.756013005972,277673.378393047,277647.168624399,277647.168637034,31,46222.0,142510.0,5.642333984375,42662.81829198124,26253.981430025306
exp2,4,17,Group2,0.0191,2004.0,1264.0,740.0,26209.756013005972,277673.378393047,277647.168617885,277647.168637034,31,46222.0,142510.0,5.642333984375,42662.81829198124,26253.981430025306
exp2,4,25,Group2,0.208,2003.0,1264.0,739.0,14365.4383670073,277661.490249658,277647.124603257,277647.124811291,31,46222.0,142510.0,5.642333984375,42662.81829198124,14365.83804100519
exp2,4,19,Group2,0.1077,2004.0,1264.0,740.0,27683.23819799116,277689.173986331,277661.49064044,277661.490748133,31,46222.0,142510.0,5.642333984375,42662.81829198124,42049.57471397938
exp2,4,23,Group2,0.2262,2004.0,1264.0,740.0,27683.23819799116,277689.173986331,277661.490521946,277661.490748133,31,46222.0,142510.0,5.642333984375,42662.81829198124,42049.57471397938
exp2,4,13,Group1,0.0739,6841.0,4544.0,2297.0,27683.23819799116,277689.173986331,277661.490674246,277661.490748133,31,46222.0,142510.0,5.642333984375,42662.81829198124,42049.57471397938
exp2,4,11,Group1,0.0938,6841.0,4544.0,2297.0,14365.4383670073,277661.490249658,277647.124717534,277647.124811291,31,46222.0,142510.0,5.642333984375,42662.81829198124,14365.83804100519
exp2,4,9,Group1,43.8725,6840.0,4544.0,2296.0,26209.756013005972,277673.378393047,277647.124764578,277647.168637034,31,46222.0,142510.0,5.642333984375,42662.81829198124,26253.981430025306
exp2,4,12,Group1,0.0623,6841.0,4544.0,2297.0,26253.581756027415,277673.378393047,277647.124749039,277647.124811291,31,46222.0,142510.0,5.642333984375,42662.81829198124,26253.981430025306
exp2,4,32,Group2,0.1913,2170.0,1568.0,602.0,14365.4383670073,277661.490249658,277647.124619974,277647.124811291,31,46222.0,142510.0,5.642333984375,42662.81829198124,14365.83804100519
exp2,4,8,Group1,0.1747,6840.0,4544.0,2296.0,14365.4383670073,277661.490249658,277647.124636551,277647.124811291,31,46222.0,142510.0,5.642333984375,42662.81829198124,14365.83804100519
exp2,4,26,Group2,0.0067,2004.0,1264.0,740.0,26209.756013005972,277673.378393047,277647.168630333,277647.168637034,31,46222.0,142510.0,5.642333984375,42662.81829198124,26253.981430025306
exp2,4,31,Group2,0.1596,2170.0,1568.0,602.0,27683.23819799116,277689.173986331,277661.490588493,277661.490748133,31,46222.0,142510.0,5.642333984375,42662.81829198124,42049.57471397938
